drug,term,count
enoxaparin,RENAL FAILURE,1648
enoxaparin,EXPOSURE DURING PREGNANCY,1511
enoxaparin,HAEMATOMA,1489
enoxaparin,GENERAL PHYSICAL HEALTH DETERIORATION,1488
enoxaparin,CONDITION AGGRAVATED,1481
enoxaparin,MALAISE,1453
enoxaparin,THROMBOSIS,1435
enoxaparin,DECREASED APPETITE,1409
enoxaparin,ATRIAL FIBRILLATION,1390
enoxaparin,CONFUSIONAL STATE,1377
enoxaparin,GASTROINTESTINAL HAEMORRHAGE,1370
enoxaparin,PRURITUS,1363
enoxaparin,ARTHRALGIA,1362
enoxaparin,COUGH,1339
enoxaparin,FEBRILE NEUTROPENIA,1313
enoxaparin,OEDEMA PERIPHERAL,1300
enoxaparin,TACHYCARDIA,1300
enoxaparin,URINARY TRACT INFECTION,1284
enoxaparin,RESPIRATORY FAILURE,1273
enoxaparin,DEHYDRATION,1260
enoxaparin,FOETAL EXPOSURE DURING PREGNANCY,1252
enoxaparin,CHEST PAIN,1246
enoxaparin,PAIN IN EXTREMITY,1244
enoxaparin,MATERNAL EXPOSURE DURING PREGNANCY,1200
enoxaparin,WEIGHT DECREASED,1181
enoxaparin,BACK PAIN,1129
enoxaparin,HYPERTENSION,1129
enoxaparin,CONSTIPATION,1054
enoxaparin,ANXIETY,1049
enoxaparin,HAEMATURIA,1034
enoxaparin,PLEURAL EFFUSION,1007
enoxaparin,ALANINE AMINOTRANSFERASE INCREASED,994
enoxaparin,CEREBROVASCULAR ACCIDENT,994
enoxaparin,SOMNOLENCE,993
enoxaparin,SYNCOPE,993
enoxaparin,ERYTHEMA,967
enoxaparin,PANCYTOPENIA,961
enoxaparin,PLATELET COUNT DECREASED,959
enoxaparin,PRODUCT USE IN UNAPPROVED INDICATION,950
enoxaparin,CARDIAC ARREST,944
enoxaparin,HYPOKALAEMIA,918
enoxaparin,CHILLS,913
enoxaparin,CONTUSION,876
enoxaparin,HYPOXIA,876
enoxaparin,ABDOMINAL PAIN UPPER,861
enoxaparin,MYOCARDIAL INFARCTION,860
enoxaparin,PREMATURE BABY,858
enoxaparin,RENAL FAILURE ACUTE,858
enoxaparin,HYPONATRAEMIA,852
enoxaparin,EPISTAXIS,848
enoxaparin,INTERNATIONAL NORMALISED RATIO INCREASED,841
enoxaparin,INJECTION SITE PAIN,834
enoxaparin,BLOOD CREATININE INCREASED,824
enoxaparin,LEUKOPENIA,821
enoxaparin,SEPTIC SHOCK,819
enoxaparin,DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS,815
enoxaparin,RASH MACULO-PAPULAR,805
enoxaparin,CHOLESTASIS,804
enoxaparin,COVID-19,801
enoxaparin,INSOMNIA,800
enoxaparin,ASPARTATE AMINOTRANSFERASE INCREASED,793
enoxaparin,DISEASE PROGRESSION,789
enoxaparin,LOSS OF CONSCIOUSNESS,788
enoxaparin,CARDIO-RESPIRATORY ARREST,772
enoxaparin,CARDIAC FAILURE,766
enoxaparin,INFECTION,761
enoxaparin,HEPATOCELLULAR INJURY,760
enoxaparin,HEPARIN-INDUCED THROMBOCYTOPENIA,752
enoxaparin,MALIGNANT NEOPLASM PROGRESSION,714
enoxaparin,RENAL IMPAIRMENT,705
enoxaparin,BRADYCARDIA,696
enoxaparin,HAEMATEMESIS,687
irinotecan,DIARRHOEA,6328
irinotecan,NAUSEA,3541
irinotecan,NEUTROPENIA,3421
irinotecan,VOMITING,3076
irinotecan,DISEASE PROGRESSION,3041
irinotecan,OFF LABEL USE,2717
irinotecan,DEATH,2223
irinotecan,FATIGUE,2192
irinotecan,FEBRILE NEUTROPENIA,1830
irinotecan,PYREXIA,1813
irinotecan,ANAEMIA,1752
irinotecan,ASTHENIA,1750
irinotecan,THROMBOCYTOPENIA,1729
irinotecan,DECREASED APPETITE,1620
irinotecan,NEUROPATHY PERIPHERAL,1565
irinotecan,ABDOMINAL PAIN,1554
irinotecan,MALIGNANT NEOPLASM PROGRESSION,1447
irinotecan,DEHYDRATION,1380
irinotecan,DRUG INEFFECTIVE,1183
irinotecan,HYPERTENSION,1165
irinotecan,DYSPNOEA,1086
irinotecan,LEUKOPENIA,1059
irinotecan,RASH,1049
irinotecan,STOMATITIS,1028
irinotecan,PULMONARY EMBOLISM,1010
irinotecan,GENERAL PHYSICAL HEALTH DETERIORATION,941
irinotecan,MUCOSAL INFLAMMATION,890
irinotecan,SEPSIS,825
irinotecan,WEIGHT DECREASED,804
irinotecan,NEUTROPHIL COUNT DECREASED,792
irinotecan,WHITE BLOOD CELL COUNT DECREASED,771
irinotecan,CONSTIPATION,769
irinotecan,NEOPLASM PROGRESSION,766
irinotecan,MALAISE,756
irinotecan,MYELOSUPPRESSION,747
irinotecan,PNEUMONIA,726
irinotecan,PRODUCT USE IN UNAPPROVED INDICATION,687
irinotecan,PALMAR-PLANTAR ERYTHRODYSAESTHESIA SYNDROME,683
irinotecan,HYPOKALAEMIA,676
irinotecan,HYPOTENSION,674
irinotecan,METASTASES TO LIVER,647
irinotecan,ALOPECIA,641
irinotecan,PAIN,625
irinotecan,INTERSTITIAL LUNG DISEASE,608
irinotecan,PLATELET COUNT DECREASED,570
irinotecan,PROTEINURIA,563
irinotecan,ACUTE KIDNEY INJURY,560
irinotecan,TOXICITY TO VARIOUS AGENTS,560
irinotecan,DEEP VEIN THROMBOSIS,555
irinotecan,BONE MARROW FAILURE,542
irinotecan,HAEMOGLOBIN DECREASED,540
irinotecan,DERMATITIS ACNEIFORM,527
irinotecan,EPISTAXIS,526
irinotecan,DIZZINESS,503
irinotecan,PARAESTHESIA,500
irinotecan,INTESTINAL OBSTRUCTION,492
irinotecan,CHILLS,487
irinotecan,NEUROTOXICITY,487
irinotecan,HEADACHE,481
irinotecan,INFECTION,473
irinotecan,ASCITES,451
irinotecan,COLORECTAL CANCER METASTATIC,448
irinotecan,HYPERSENSITIVITY,436
irinotecan,HYPOMAGNESAEMIA,421
irinotecan,PANCYTOPENIA,419
irinotecan,SKIN TOXICITY,413
irinotecan,SEPTIC SHOCK,410
irinotecan,ABDOMINAL PAIN UPPER,409
irinotecan,DYSARTHRIA,397
irinotecan,CONDITION AGGRAVATED,394
irinotecan,CHEST PAIN,372
irinotecan,METASTASES TO LUNG,362
irinotecan,BACK PAIN,357
irinotecan,PRURITUS,357
irinotecan,URINARY TRACT INFECTION,356
irinotecan,ERYTHEMA,347
irinotecan,RENAL FAILURE,344
irinotecan,ILEUS,343
irinotecan,COLITIS,342
irinotecan,HAEMATOTOXICITY,337
irinotecan,INFUSION RELATED REACTION,333
irinotecan,HYPERHIDROSIS,322
irinotecan,TACHYCARDIA,321
irinotecan,CONFUSIONAL STATE,320
irinotecan,ALANINE AMINOTRANSFERASE INCREASED,318
irinotecan,THERAPY PARTIAL RESPONDER,313
irinotecan,HYPONATRAEMIA,311
irinotecan,HAEMORRHAGE,304
irinotecan,RESPIRATORY FAILURE,304
irinotecan,OEDEMA PERIPHERAL,303
irinotecan,DRY SKIN,302
irinotecan,ASPARTATE AMINOTRANSFERASE INCREASED,298
irinotecan,DYSPHAGIA,294
irinotecan,GASTROINTESTINAL HAEMORRHAGE,294
irinotecan,POLYNEUROPATHY,294
irinotecan,BLOOD CREATININE INCREASED,293
irinotecan,GASTROINTESTINAL TOXICITY,286
irinotecan,PERIPHERAL SENSORY NEUROPATHY,284
irinotecan,GASTROINTESTINAL DISORDER,283
irinotecan,TREATMENT FAILURE,279
nintedanib,DIARRHOEA,9013
nintedanib,NAUSEA,4212
nintedanib,DYSPNOEA,3412
nintedanib,DECREASED APPETITE,2787
nintedanib,DEATH,2732
nintedanib,FATIGUE,2601
nintedanib,WEIGHT DECREASED,2575
nintedanib,VOMITING,2554
nintedanib,COUGH,2521
nintedanib,IDIOPATHIC PULMONARY FIBROSIS,1821
nintedanib,CONSTIPATION,1758
nintedanib,ABDOMINAL PAIN UPPER,1638
nintedanib,HEADACHE,1614
nintedanib,ASTHENIA,1527
nintedanib,ABDOMINAL DISCOMFORT,1424
nintedanib,PNEUMONIA,1323
nintedanib,DIZZINESS,1263
nintedanib,PRODUCTIVE COUGH,1072
nintedanib,MALAISE,982
nintedanib,ABDOMINAL PAIN,886
nintedanib,OXYGEN SATURATION DECREASED,884
nintedanib,DYSPNOEA EXERTIONAL,878
nintedanib,FLATULENCE,830
nintedanib,FALL,715
nintedanib,OFF LABEL USE,688
nintedanib,MALIGNANT NEOPLASM PROGRESSION,676
nintedanib,DEHYDRATION,665
nintedanib,EPISTAXIS,664
nintedanib,COVID-19,653
nintedanib,PAIN,636
nintedanib,CHEST PAIN,593
nintedanib,GASTROINTESTINAL DISORDER,591
nintedanib,HYPERTENSION,568
nintedanib,FEELING ABNORMAL,567
nintedanib,ILLNESS,557
nintedanib,PYREXIA,545
nintedanib,NASOPHARYNGITIS,544
nintedanib,HEPATIC ENZYME INCREASED,530
nintedanib,ABDOMINAL DISTENSION,515
nintedanib,DRUG INEFFECTIVE,510
nintedanib,ARTHRALGIA,486
nintedanib,DYSPEPSIA,483
nintedanib,BACK PAIN,472
nintedanib,INTERSTITIAL LUNG DISEASE,444
nintedanib,RESPIRATORY FAILURE,435
nintedanib,INSOMNIA,429
nintedanib,GASTROOESOPHAGEAL REFLUX DISEASE,419
nintedanib,HAEMATOCHEZIA,417
nintedanib,DRUG INTOLERANCE,413
nintedanib,URINARY TRACT INFECTION,413
nintedanib,BLOOD PRESSURE INCREASED,411
nintedanib,GENERAL PHYSICAL HEALTH DETERIORATION,401
nintedanib,HYPOTENSION,397
nintedanib,RASH,395
nintedanib,PERIPHERAL SWELLING,383
nintedanib,DEPRESSION,375
nintedanib,LUNG DISORDER,374
nintedanib,MUSCLE SPASMS,372
nintedanib,CEREBROVASCULAR ACCIDENT,370
nintedanib,ANAEMIA,365
nintedanib,PAIN IN EXTREMITY,364
nintedanib,PULMONARY EMBOLISM,354
nintedanib,GASTRIC DISORDER,340
nintedanib,PULMONARY FIBROSIS,332
nintedanib,ANXIETY,318
nintedanib,ALOPECIA,312
nintedanib,PRURITUS,308
nintedanib,PNEUMOTHORAX,307
nintedanib,DISEASE PROGRESSION,302
nintedanib,DRY MOUTH,295
nintedanib,LIVER DISORDER,290
nintedanib,GASTROINTESTINAL HAEMORRHAGE,286
nintedanib,HAEMOPTYSIS,286
nintedanib,CHEST DISCOMFORT,284
nintedanib,WEIGHT INCREASED,275
nintedanib,CONDITION AGGRAVATED,274
nintedanib,TASTE DISORDER,270
nintedanib,FAECES SOFT,267
nintedanib,RECTAL HAEMORRHAGE,267
nintedanib,INFLUENZA,266
nintedanib,CONTUSION,264
nintedanib,PULMONARY HYPERTENSION,262
nintedanib,INFECTION,261
nintedanib,LIVER FUNCTION TEST INCREASED,260
nintedanib,MYOCARDIAL INFARCTION,259
nintedanib,RHINORRHOEA,255
nintedanib,GAIT DISTURBANCE,249
nintedanib,ATRIAL FIBRILLATION,245
nintedanib,FAECES DISCOLOURED,243
nintedanib,SOMNOLENCE,240
nintedanib,HYPOXIA,239
nintedanib,DYSPHONIA,238
nintedanib,OEDEMA PERIPHERAL,237
nintedanib,SEPSIS,237
nintedanib,OROPHARYNGEAL PAIN,231
nintedanib,MUSCULAR WEAKNESS,230
nintedanib,HEART RATE INCREASED,228
nintedanib,ABNORMAL LOSS OF WEIGHT,226
nintedanib,LOSS OF CONSCIOUSNESS,226
nintedanib,ACUTE KIDNEY INJURY,217
plerixafor,FEBRILE NEUTROPENIA,143
plerixafor,OFF LABEL USE,121
plerixafor,DIARRHOEA,104
plerixafor,PYREXIA,93
plerixafor,NAUSEA,88
plerixafor,MUCOSAL INFLAMMATION,83
plerixafor,THROMBOCYTOPENIA,77
plerixafor,PNEUMONIA,58
plerixafor,VOMITING,55
plerixafor,DEATH,54
plerixafor,DRUG INEFFECTIVE,52
plerixafor,DYSPNOEA,51
plerixafor,NEUTROPENIA,49
plerixafor,INFECTION,47
plerixafor,ANAEMIA,45
plerixafor,THERAPEUTIC PRODUCT EFFECT INCOMPLETE,43
plerixafor,HYPOTENSION,42
plerixafor,THERAPY NON-RESPONDER,42
plerixafor,ACUTE KIDNEY INJURY,40
plerixafor,FATIGUE,40
plerixafor,SEPSIS,36
plerixafor,BONE PAIN,32
plerixafor,PANCYTOPENIA,31
plerixafor,PLASMA CELL MYELOMA,31
plerixafor,PLEURAL EFFUSION,31
plerixafor,ASCITES,30
plerixafor,RENAL FAILURE,29
plerixafor,TREATMENT FAILURE,28
plerixafor,VENOOCCLUSIVE LIVER DISEASE,28
plerixafor,ABDOMINAL PAIN,27
plerixafor,HEADACHE,27
plerixafor,PRODUCT USE IN UNAPPROVED INDICATION,26
plerixafor,RESPIRATORY FAILURE,26
plerixafor,STOMATITIS,26
plerixafor,BLOOD STEM CELL HARVEST FAILURE,25
plerixafor,PLATELET COUNT DECREASED,25
plerixafor,RASH,25
plerixafor,ASTHENIA,24
plerixafor,HYPOKALAEMIA,24
plerixafor,NEUROPATHY PERIPHERAL,24
plerixafor,BACK PAIN,23
plerixafor,CONSTIPATION,23
plerixafor,SEPTIC SHOCK,23
plerixafor,WHITE BLOOD CELL COUNT DECREASED,23
plerixafor,ACUTE RESPIRATORY DISTRESS SYNDROME,22
plerixafor,ACUTE MYELOID LEUKAEMIA,21
plerixafor,DISEASE PROGRESSION,20
plerixafor,DIZZINESS,20
plerixafor,FUNGAL INFECTION,20
plerixafor,ALANINE AMINOTRANSFERASE INCREASED,19
plerixafor,COLITIS,19
plerixafor,CYTOMEGALOVIRUS INFECTION,19
plerixafor,ESCHERICHIA INFECTION,19
plerixafor,PERICARDIAL EFFUSION,19
plerixafor,ATRIAL FIBRILLATION,18
plerixafor,DECREASED APPETITE,18
plerixafor,DEHYDRATION,18
plerixafor,HERPES SIMPLEX,18
plerixafor,PULMONARY EMBOLISM,18
plerixafor,CYTOPENIA,17
plerixafor,HYPERTENSION,17
plerixafor,PAIN,17
plerixafor,TOXICITY TO VARIOUS AGENTS,17
plerixafor,WEIGHT INCREASED,17
plerixafor,ADVERSE EVENT,16
plerixafor,CHEST PAIN,16
plerixafor,COUGH,16
plerixafor,INSOMNIA,16
plerixafor,PULMONARY OEDEMA,16
plerixafor,TACHYCARDIA,16
plerixafor,DEEP VEIN THROMBOSIS,15
plerixafor,ARTHRALGIA,14
plerixafor,CHILLS,14
plerixafor,HYPERSENSITIVITY,14
plerixafor,HYPOXIA,14
plerixafor,LEUKOCYTOSIS,14
plerixafor,PALPITATIONS,14
plerixafor,THROMBOTIC MICROANGIOPATHY,14
plerixafor,ENGRAFTMENT SYNDROME,13
plerixafor,HAEMOGLOBIN DECREASED,13
plerixafor,MOBILITY DECREASED,13
plerixafor,MYELODYSPLASTIC SYNDROME,13
plerixafor,PARAESTHESIA,13
plerixafor,STAPHYLOCOCCAL INFECTION,13
plerixafor,THERAPEUTIC RESPONSE DECREASED,13
plerixafor,CELLULITIS,12
plerixafor,CLOSTRIDIUM DIFFICILE COLITIS,12
plerixafor,CYTOMEGALOVIRUS INFECTION REACTIVATION,12
plerixafor,ENGRAFT FAILURE,12
plerixafor,GRAFT VERSUS HOST DISEASE,12
plerixafor,HERPES ZOSTER,12
plerixafor,LEUKOPENIA,12
plerixafor,MULTIPLE ORGAN DYSFUNCTION SYNDROME,12
plerixafor,NASOPHARYNGITIS,12
plerixafor,SEIZURE,12
plerixafor,THROMBOSIS,12
plerixafor,ACUTE GRAFT VERSUS HOST DISEASE,11
plerixafor,BONE MARROW FAILURE,11
plerixafor,HYPOMAGNESAEMIA,11
plerixafor,MALIGNANT NEOPLASM PROGRESSION,11
alpelisib,HYPERGLYCAEMIA,1565
alpelisib,RASH,1396
alpelisib,DIARRHOEA,1334
alpelisib,BLOOD GLUCOSE INCREASED,1110
alpelisib,DEATH,915
alpelisib,NAUSEA,867
alpelisib,FATIGUE,834
alpelisib,DECREASED APPETITE,550
alpelisib,WEIGHT DECREASED,512
alpelisib,MALIGNANT NEOPLASM PROGRESSION,508
alpelisib,VOMITING,479
alpelisib,DRUG INEFFECTIVE,352
alpelisib,ASTHENIA,347
alpelisib,STOMATITIS,345
alpelisib,PYREXIA,275
alpelisib,PRURITUS,272
alpelisib,BREAST CANCER METASTATIC,245
alpelisib,PAIN,241
alpelisib,DISEASE PROGRESSION,238
alpelisib,DIABETES MELLITUS,233
alpelisib,MALAISE,218
alpelisib,ALOPECIA,212
alpelisib,DYSPNOEA,206
alpelisib,DEHYDRATION,203
alpelisib,DRY MOUTH,202
alpelisib,HEADACHE,188
alpelisib,METASTASES TO LIVER,176
alpelisib,METASTASES TO BONE,170
alpelisib,OFF LABEL USE,158
alpelisib,HYPERSENSITIVITY,152
alpelisib,BREAST CANCER,143
alpelisib,DIZZINESS,143
alpelisib,DIABETIC KETOACIDOSIS,137
alpelisib,ABDOMINAL DISCOMFORT,133
alpelisib,DRUG INTOLERANCE,133
alpelisib,ILLNESS,133
alpelisib,ORAL PAIN,130
alpelisib,PNEUMONIA,129
alpelisib,PRODUCT DOSE OMISSION ISSUE,122
alpelisib,DRY SKIN,117
alpelisib,TASTE DISORDER,117
alpelisib,ABDOMINAL PAIN UPPER,116
alpelisib,COVID-19,116
alpelisib,ABDOMINAL PAIN,108
alpelisib,CONSTIPATION,108
alpelisib,FEELING ABNORMAL,108
alpelisib,BLOOD CREATININE INCREASED,103
alpelisib,BLOOD GLUCOSE ABNORMAL,103
alpelisib,URTICARIA,99
alpelisib,COUGH,96
alpelisib,DYSPHAGIA,96
alpelisib,ERYTHEMA,95
alpelisib,FEEDING DISORDER,93
alpelisib,PERIPHERAL SWELLING,90
alpelisib,MUCOSAL INFLAMMATION,89
alpelisib,BACK PAIN,87
alpelisib,EATING DISORDER,83
alpelisib,GENERAL PHYSICAL HEALTH DETERIORATION,83
alpelisib,PRODUCT USE IN UNAPPROVED INDICATION,82
alpelisib,URINARY TRACT INFECTION,82
alpelisib,NEUTROPENIA,79
alpelisib,TUMOUR MARKER INCREASED,79
alpelisib,PLEURAL EFFUSION,76
alpelisib,INSOMNIA,72
alpelisib,NEOPLASM MALIGNANT,71
alpelisib,PAIN IN EXTREMITY,71
alpelisib,CHILLS,70
alpelisib,MUSCLE SPASMS,70
alpelisib,VISION BLURRED,70
alpelisib,RENAL IMPAIRMENT,69
alpelisib,THIRST,69
alpelisib,DYSPEPSIA,67
alpelisib,DYSGEUSIA,65
alpelisib,SKIN EXFOLIATION,65
alpelisib,ARTHRALGIA,63
alpelisib,RASH PRURITIC,62
alpelisib,COLITIS,61
alpelisib,GLYCOSYLATED HAEMOGLOBIN INCREASED,61
alpelisib,SWELLING FACE,61
alpelisib,INAPPROPRIATE SCHEDULE OF PRODUCT ADMINISTRATION,60
alpelisib,FALL,58
alpelisib,GAIT DISTURBANCE,56
alpelisib,ADVERSE DRUG REACTION,55
alpelisib,LIP SWELLING,55
alpelisib,SOMNOLENCE,55
alpelisib,METASTASES TO LUNG,54
alpelisib,NEUROPATHY PERIPHERAL,54
alpelisib,ACUTE KIDNEY INJURY,52
alpelisib,CONFUSIONAL STATE,52
alpelisib,HYPERTENSION,52
alpelisib,INCORRECT DOSE ADMINISTERED,52
alpelisib,INFECTION,51
alpelisib,SWELLING,51
alpelisib,THERAPY INTERRUPTED,51
alpelisib,ABDOMINAL DISTENSION,50
alpelisib,ANAEMIA,50
alpelisib,CONDITION AGGRAVATED,50
alpelisib,HYPOTENSION,49
alpelisib,NEOPLASM PROGRESSION,49
alpelisib,TOXICITY TO VARIOUS AGENTS,49
rucaparib,FATIGUE,2520
rucaparib,NAUSEA,2245
rucaparib,MALIGNANT NEOPLASM PROGRESSION,1182
rucaparib,DECREASED APPETITE,792
rucaparib,DIARRHOEA,777
rucaparib,VOMITING,776
rucaparib,CONSTIPATION,774
rucaparib,ASTHENIA,667
rucaparib,ADVERSE EVENT,569
rucaparib,CARBOHYDRATE ANTIGEN 125 INCREASED,565
rucaparib,DYSGEUSIA,561
rucaparib,ANAEMIA,542
rucaparib,PRODUCT DOSE OMISSION ISSUE,535
rucaparib,PLATELET COUNT DECREASED,534
rucaparib,DRUG INEFFECTIVE,510
rucaparib,HEADACHE,433
rucaparib,MALAISE,404
rucaparib,DIZZINESS,399
rucaparib,DYSPNOEA,395
rucaparib,ABDOMINAL PAIN,386
rucaparib,ABDOMINAL PAIN UPPER,364
rucaparib,PRODUCT DOSE OMISSION,362
rucaparib,HAEMOGLOBIN DECREASED,354
rucaparib,ABDOMINAL DISCOMFORT,344
rucaparib,DEATH,341
rucaparib,WHITE BLOOD CELL COUNT DECREASED,314
rucaparib,WEIGHT DECREASED,293
rucaparib,PAIN,290
rucaparib,RED BLOOD CELL COUNT DECREASED,284
rucaparib,DRUG INTOLERANCE,271
rucaparib,TASTE DISORDER,271
rucaparib,BLOOD CREATININE INCREASED,264
rucaparib,INSOMNIA,259
rucaparib,TUMOUR MARKER INCREASED,259
rucaparib,PRURITUS,257
rucaparib,OFF LABEL USE,250
rucaparib,PRODUCT USE IN UNAPPROVED INDICATION,235
rucaparib,UNDERDOSE,231
rucaparib,ARTHRALGIA,225
rucaparib,NEUROPATHY PERIPHERAL,225
rucaparib,DRUG DOSE OMISSION,217
rucaparib,ABDOMINAL DISTENSION,213
rucaparib,BLOOD COUNT ABNORMAL,197
rucaparib,DEHYDRATION,195
rucaparib,RASH,195
rucaparib,BACK PAIN,190
rucaparib,THROMBOCYTOPENIA,187
rucaparib,PERIPHERAL SWELLING,180
rucaparib,COUGH,177
rucaparib,HEPATIC ENZYME INCREASED,177
rucaparib,PAIN IN EXTREMITY,176
rucaparib,FEELING ABNORMAL,170
rucaparib,PHOTOSENSITIVITY REACTION,170
rucaparib,LABORATORY TEST ABNORMAL,168
rucaparib,ANXIETY,162
rucaparib,TOXICITY TO VARIOUS AGENTS,162
rucaparib,URINARY TRACT INFECTION,158
rucaparib,OVARIAN CANCER RECURRENT,157
rucaparib,SOMNOLENCE,157
rucaparib,PRESCRIBED UNDERDOSE,156
rucaparib,DYSPEPSIA,154
rucaparib,ALOPECIA,149
rucaparib,DEPRESSION,144
rucaparib,LIVER FUNCTION TEST INCREASED,140
rucaparib,PYREXIA,138
rucaparib,ALANINE AMINOTRANSFERASE INCREASED,137
rucaparib,THERAPY PARTIAL RESPONDER,136
rucaparib,GAIT DISTURBANCE,135
rucaparib,ASPARTATE AMINOTRANSFERASE INCREASED,126
rucaparib,STOMATITIS,125
rucaparib,FLATULENCE,122
rucaparib,NASOPHARYNGITIS,122
rucaparib,DRY MOUTH,112
rucaparib,MYALGIA,109
rucaparib,FALL,108
rucaparib,PRODUCT DOSE OMISSION IN ERROR,108
rucaparib,RENAL FUNCTION TEST ABNORMAL,108
rucaparib,ACCIDENTAL UNDERDOSE,106
rucaparib,DRY SKIN,101
rucaparib,NEUTROPENIA,96
rucaparib,INTESTINAL OBSTRUCTION,93
rucaparib,RENAL IMPAIRMENT,90
rucaparib,BLOOD PRESSURE INCREASED,89
rucaparib,MUSCLE SPASMS,88
rucaparib,BLOOD MAGNESIUM DECREASED,86
rucaparib,MUSCULAR WEAKNESS,86
rucaparib,PNEUMONIA,86
rucaparib,HYPOPHAGIA,84
rucaparib,HYPOAESTHESIA,83
rucaparib,PARAESTHESIA,83
rucaparib,WEIGHT INCREASED,83
rucaparib,TREMOR,82
rucaparib,HOT FLUSH,79
rucaparib,GASTROOESOPHAGEAL REFLUX DISEASE,78
rucaparib,CONTUSION,77
rucaparib,SUNBURN,77
rucaparib,RENAL DISORDER,76
rucaparib,BONE PAIN,75
rucaparib,MEMORY IMPAIRMENT,75
rucaparib,HYPERTENSION,72
temozolomide,DISEASE PROGRESSION,1986
temozolomide,DEATH,1955
temozolomide,THROMBOCYTOPENIA,1728
temozolomide,OFF LABEL USE,1721
temozolomide,NAUSEA,1573
temozolomide,PRODUCT USE IN UNAPPROVED INDICATION,1280
temozolomide,DRUG INEFFECTIVE,1227
temozolomide,FATIGUE,1217
temozolomide,VOMITING,1115
temozolomide,NEUTROPENIA,1078
temozolomide,MALIGNANT NEOPLASM PROGRESSION,1043
temozolomide,DIARRHOEA,807
temozolomide,FEBRILE NEUTROPENIA,792
temozolomide,ANAEMIA,755
temozolomide,PLATELET COUNT DECREASED,739
temozolomide,ASTHENIA,721
temozolomide,PYREXIA,709
temozolomide,HEADACHE,640
temozolomide,SEIZURE,581
temozolomide,PANCYTOPENIA,575
temozolomide,INFECTION,549
temozolomide,CONSTIPATION,544
temozolomide,PNEUMONIA,492
temozolomide,NEOPLASM PROGRESSION,478
temozolomide,PULMONARY EMBOLISM,470
temozolomide,CONFUSIONAL STATE,443
temozolomide,HAEMORRHAGE,442
temozolomide,DECREASED APPETITE,411
temozolomide,DEHYDRATION,409
temozolomide,RASH,399
temozolomide,WEIGHT DECREASED,398
temozolomide,WHITE BLOOD CELL COUNT DECREASED,391
temozolomide,FALL,386
temozolomide,DYSPNOEA,382
temozolomide,SEPSIS,377
temozolomide,ATRIAL FIBRILLATION,373
temozolomide,LYMPHOPENIA,367
temozolomide,CYTOPENIA,352
temozolomide,CONVULSION,345
temozolomide,LEUKOPENIA,345
temozolomide,PAIN,342
temozolomide,BONE MARROW FAILURE,336
temozolomide,ABDOMINAL PAIN,328
temozolomide,ASPERGILLUS INFECTION,326
temozolomide,DISEASE RECURRENCE,313
temozolomide,DEEP VEIN THROMBOSIS,293
temozolomide,TOXICITY TO VARIOUS AGENTS,268
temozolomide,HOSPITALISATION,263
temozolomide,GLIOBLASTOMA,258
temozolomide,PRODUCT USE ISSUE,257
temozolomide,HYPERTENSION,252
temozolomide,MYELOSUPPRESSION,252
temozolomide,MALAISE,250
temozolomide,HYPOTENSION,249
temozolomide,METASTASES TO LIVER,248
temozolomide,DIZZINESS,242
temozolomide,GAIT DISTURBANCE,242
temozolomide,GENERAL PHYSICAL HEALTH DETERIORATION,242
temozolomide,BRAIN OEDEMA,240
temozolomide,HAEMOGLOBIN DECREASED,240
temozolomide,ALANINE AMINOTRANSFERASE INCREASED,224
temozolomide,MUSCULAR WEAKNESS,220
temozolomide,NEUTROPHIL COUNT DECREASED,209
temozolomide,HEMIPARESIS,208
temozolomide,SOMNOLENCE,204
temozolomide,URINARY TRACT INFECTION,204
temozolomide,COUGH,198
temozolomide,MENTAL STATUS CHANGES,194
temozolomide,LYMPHOCYTE COUNT DECREASED,188
temozolomide,DYSPHAGIA,187
temozolomide,PRURITUS,187
temozolomide,HOSPICE CARE,182
temozolomide,HAEMATOTOXICITY,181
temozolomide,DRUG INTERACTION,180
temozolomide,ACUTE KIDNEY INJURY,179
temozolomide,TUMOUR PSEUDOPROGRESSION,179
temozolomide,CONDITION AGGRAVATED,178
temozolomide,PAIN IN EXTREMITY,169
temozolomide,CHILLS,165
temozolomide,HYPERGLYCAEMIA,164
temozolomide,APLASTIC ANAEMIA,162
temozolomide,HYPONATRAEMIA,162
temozolomide,THERAPY CESSATION,162
temozolomide,GLIOBLASTOMA MULTIFORME,161
temozolomide,THROMBOSIS,161
temozolomide,THERAPY PARTIAL RESPONDER,160
temozolomide,HYPOKALAEMIA,157
temozolomide,BACK PAIN,156
temozolomide,ASPARTATE AMINOTRANSFERASE INCREASED,154
temozolomide,CHEST PAIN,154
temozolomide,OEDEMA PERIPHERAL,153
temozolomide,APHASIA,152
temozolomide,EPISTAXIS,152
temozolomide,ARTHRALGIA,151
temozolomide,ALOPECIA,146
temozolomide,ERYTHEMA,142
temozolomide,COGNITIVE DISORDER,140
temozolomide,LETHARGY,139
temozolomide,TREATMENT FAILURE,139
temozolomide,CEREBRAL HAEMORRHAGE,135
oxaliplatin,DIARRHOEA,7200
oxaliplatin,NAUSEA,5655
oxaliplatin,VOMITING,4774
oxaliplatin,NEUTROPENIA,4286
oxaliplatin,DISEASE PROGRESSION,4201
